LONG ,LAT ,SO4_mgL,NO3_mgL,ANC,DIC,DOC,P_total,SIO2_mgL,Ca_mgL,Na_mgL,Fe_mgL,LAB_pH
73.98929444,43.23562778,3.51,0.02,55.6,1.6,13.3,0.063,4.2,2.4,0.57,0.274,5.9
73.94734722,43.18896111,3.68,0.01,36.4,1.06,9.8,0.026,2.3,1.67,0.5,0.164,5.76
73.970125,43.13285,5.52,0,128.7,1.71,6.7,0.005,3,3.27,0.75,0.051,6.83
74.23152222,43.21340556,2.62,0.01,5.8,1.9,7.3,0.025,0.2,1.15,0.23,0.129,5.14
74.35402778,43.22285,4.66,0.01,10.2,0.34,4.7,0.009,1.7,1.41,0.61,0.038,5.76
74.19291111,43.31256944,5.44,0.01,25.7,0.47,3.4,0,2.1,1.96,0.63,0.007,6.26
74.21041111,43.33284722,4.68,0.01,29.1,0.5,3.7,0,0.3,1.78,0.59,0.027,6.3
74.09735278,43.35534722,4.46,0.01,120.1,1.86,5.7,0.009,2.3,2.94,0.73,0.1,6.86
74.14818889,43.42423333,5.89,0.13,67.9,1.18,3.1,0.002,2.8,2.8,0.75,0,6.57
74.1568,43.39979167,5.54,0.01,87.3,1.22,3.3,0,1.4,2.83,0.68,0.001,6.98
74.05124167,43.51117778,5.61,0.01,153.3,2.28,4.6,0.005,2.5,3.37,0.82,0.099,6.91
74.07874167,43.29840278,4.3,0.01,125.9,3.02,14,0.026,3.3,3.25,0.9,0.343,6.13
74.21958056,43.34145833,5.18,0.02,27.9,0.38,4.8,0,0.7,1.96,0.61,0.007,6.19
74.24596944,43.37145833,4.72,0.01,58.8,0.9,4.8,0.007,1.5,2.24,0.77,0.054,6.67
74.40542222,43.38506944,4.7,0.04,-21.6,0.45,4.8,0.022,0,0.86,0.32,0.058,4.64
74.58903611,43.32979167,5.21,0.03,-5.7,0.4,2.7,0.019,0.6,1.07,0.37,0.017,5.07
74.59542778,43.33368056,5.68,0.03,8.6,1.08,6.2,0.023,1.4,1.58,0.43,0.069,5.33
74.51903611,43.390625,4.58,0.01,73.1,1.13,3.4,0.022,1.2,2.47,1.59,0.033,6.8
74.554875,43.45451389,4.62,0.04,7.3,0.51,5.4,0.028,0.3,1.27,0.45,0.188,5.68
74.55348611,43.47701389,3.05,0.03,39,1.24,7.8,0.006,1.9,1.46,0.51,0.285,5.89
74.504875,43.47979167,4.22,0.05,198.9,3.93,12.3,0.058,6.3,3.63,0.94,0.559,6.48
74.46515,43.47979167,5.23,0,76.1,0.97,3.5,0.004,1,2.14,0.58,0.002,7.06
74.50987222,43.43229167,3.6,0,131,1.65,10.1,0.02,1.7,4.08,6.59,0.11,6.76
74.50792222,43.29368056,6.75,0.1,-2.5,0.27,4.8,0.026,0.5,1.2,0.5,0.065,5.07
74.50347778,43.29729167,5.78,0.05,-14.5,0.55,3.4,0.019,0,0.87,0.39,0.039,4.7
74.585425,43.30229167,5.45,0.12,-1.1,0.15,2.8,0.021,1.1,1.27,0.39,0.015,5.34
74.54486667,43.27368056,5.1,0.1,36.5,1.33,6.5,0.027,1.7,1.62,0.97,0.355,5.88
74.48264167,43.27423611,3.48,0.02,-6.7,4.38,8.7,0.028,1,0.71,0.4,0.188,4.79
74.49208611,43.24395833,5.79,0.02,-1,0.46,2,0,0.1,1.37,0.57,0.012,5.22
74.42153056,43.28229167,4.9,0.05,-7.9,0.66,3.5,0.019,0.1,0.88,0.39,0.049,4.91
74.14402222,43.46423333,4.88,0.01,70.2,1.05,5.8,0.007,1,2.48,0.74,0.029,6.81
74.1368,43.51784444,3.8,0.01,118.5,1.82,6.5,0.012,2,3.1,0.68,0.104,6.75
74.07151944,43.53756667,3.84,0.01,149.9,2.74,6.5,0.008,3.7,3.41,0.75,0.31,6.5
74.06346389,43.5459,3.62,0.01,198.3,3.29,6.2,0.014,4.1,3.91,0.78,0.358,6.83
74.11735556,43.53867778,4.17,0.02,30.3,1.02,6.8,0.004,0.2,2.08,0.52,0.085,5.83
74.08263333,43.57034444,6.19,0.04,39,0.61,4.6,0.022,5.2,2.62,0.74,0.016,6.7
74.17986111,43.61645556,5.17,0.07,55.3,0.48,3.5,0,4,2.31,0.67,0.016,7.03
74.16930833,43.67145278,4.5,0,142.7,1.8,6.1,0.019,3.1,2.86,0.99,0.046,6.94
74.06541111,43.6434,4.68,0,5.5,1.19,8.3,0.038,1.6,1.3,0.47,0.353,5.21
74.08541389,43.65978611,4.54,0,57.3,0.77,5.9,0.011,1.8,1.69,0.53,0.144,6.49
74.07458056,43.68923056,3.76,0.01,77.4,2.19,9,0.022,3.2,2.46,0.74,0.183,6.17
74.29014444,43.6359,5.4,0,31.4,0.48,4,0.003,0.4,1.63,0.45,0.01,6.37
74.41959167,43.50728889,5.38,0.01,143,1.9,3.8,0.018,2.5,3.64,0.55,0.03,6.92
73.81262222,43.32701667,5.8,0.01,115,1.56,8.3,0.019,4.3,3.22,1.12,0.025,6.79
73.76678889,43.56173333,4.59,0,244.6,3.11,5.7,0.008,1.3,4.64,1.26,0.026,7.34
73.74151389,43.64367778,4.27,0.01,344.8,3.74,6.8,0.007,4.5,6.91,1.94,0.041,7.41
73.62456667,43.71561944,3.44,0.01,148.4,2.11,5.3,0.006,0.8,3.28,0.47,0.061,6.89
73.87235,43.64728889,4.59,0,133.7,1.98,6.6,0.016,1.7,3.26,0.84,0.026,7.01
73.77429444,43.71423333,6.05,0.02,607.8,7.93,5.3,0.002,6.2,13.15,3.21,0.049,7.66
73.80123889,43.70812222,6.49,0.03,248.5,3.09,0.9,0.021,0.8,6.28,3.67,0.02,7.37
73.80623889,43.71062222,2.06,0.01,-15.9,0.13,5.6,0.025,0,0.45,0.16,0.025,4.73
73.98263611,43.82256389,5.33,0.02,33.5,0.7,4.8,0.003,1.6,2.1,0.56,0.065,6.24
73.91068889,43.82645278,4.05,0.01,216.4,2.52,5.5,0.004,3,4.76,1.57,0.033,7.21
73.966525,43.85895278,5.55,0.02,79.4,2.04,6.7,0.012,3.1,2.76,0.71,0.124,6.31
73.97236111,43.866175,5,0,98.5,1.17,4.8,0.011,2.5,2.85,0.81,0.009,7.05
73.91596944,43.88117222,4.72,0.02,11.1,0.39,5.1,0.004,0.9,1.63,0.41,0.058,5.74
73.81846389,43.78561944,2.56,0.02,243,12.55,9.8,0.031,7,5.05,0.81,0.322,5.95
73.80401944,43.80450833,5.17,0,415.9,5.46,5.4,0.006,3.3,8.63,3.67,0.027,7.68
73.81707778,43.85506111,4.66,0.02,195.4,2.7,9.9,0.019,5.2,4.51,1.34,0.025,6.84
73.71040556,43.82533889,3.98,0,245.1,6.76,8.4,0.027,4.8,5.24,0.54,0.079,6.34
73.70429444,43.81283889,4.57,0.02,362.4,6.45,9.1,0.021,3.1,7.51,0.76,0.041,6.75
73.65956944,43.77534167,6.78,0.02,132,2.38,4.3,0.017,1.4,3.6,0.7,0.017,6.82
73.70873889,43.84089444,2.85,0,404.2,7.19,11.2,0.032,2.2,7.41,1.22,0.133,6.62
73.70762778,43.83089444,3.68,0,136.7,2.19,6.1,0.059,0.3,3.19,0.6,0.011,6.84
73.67790556,43.84367222,6.77,0.02,126.8,1.78,3.3,0.004,0.4,3.77,0.62,0.002,7.29
73.67901667,43.84950556,4.84,0.02,214.3,3.21,10.9,0.034,3.2,4.76,0.64,0.137,7
73.66262778,43.85117222,6.23,0.02,140.1,1.84,3.7,0.019,1.7,3.81,0.64,0.002,7.34
73.64040278,43.85561667,4.67,0,337.5,8.65,8.6,0.017,4.9,6.33,0.57,0.143,6.32
73.59818056,43.85200556,8.22,0.02,129.6,1.92,3.7,0.004,1.5,3.87,0.57,0.02,7.09
73.59095833,43.84978333,4.99,0.02,307.3,4.78,8.4,0.007,2.2,5.45,0.6,0.055,6.97
73.635125,43.85006111,4.75,0.02,123.9,2.94,6.7,0.016,0.1,2.91,0.54,0.042,6.46
73.65901667,43.84200556,3.65,0.02,219,6.59,7.3,0.019,1.9,4.47,0.66,0.122,6.36
73.56373611,43.97283333,3.94,0,721.6,9.61,8.5,0.011,5.2,12.46,0.4,0.075,7.16
73.77207778,43.97811389,4.73,0.02,172.1,2.82,7.4,0.022,1.9,4.33,0.88,0.022,6.91
73.891525,43.94811667,5.9,0.02,212.6,2.52,5.8,0.004,7.2,5.38,1.91,0.017,7.56
73.82735833,43.99394722,5.4,0.1,110.5,2.36,3,0.019,4.1,3.15,0.79,0,6.48
73.81124722,44.06505556,3.58,0.02,190.6,3.5,5,0.006,6.5,3.69,1.21,0.635,6.64
73.677075,43.97366667,6.88,0,101.5,1.34,6,0.003,2.4,3.67,0.69,0.01,6.81
73.67013056,43.98338889,6.88,0.01,125.5,1.53,3.7,0.02,2.4,4.29,0.6,0.036,7.09
73.70679722,43.98616667,3.51,0,368.3,9.23,7.9,0.031,2.3,6.65,1.82,0.815,6.47
73.63818611,44.01672222,6,0,74.3,1.17,4.4,0.023,1.7,2.88,0.66,0.004,6.49
73.63235278,44.01977778,4.19,0,59.1,1.62,11.9,0.031,2.7,2.58,0.58,0.122,6.02
73.59485,44.02005556,5.46,0.01,106.7,1.49,5,0,0.7,3.52,0.62,0.009,6.96
73.63151667,43.98672222,4.85,0,112.4,1.39,0.8,0.003,2,3.2,0.7,0,6.82
73.61151667,43.97061111,3.18,0.01,319.9,7.63,8.7,0.06,5.5,6.32,0.52,0.178,6.47
73.60346111,43.96783333,5.58,0.01,329,4.03,7.8,0.024,7.4,6.87,0.83,0.034,7.45
73.70513056,44.01811111,4.12,0.01,17.3,0.71,9.7,0.018,0.1,2.47,1.59,0.055,5.74
73.68790833,44.03144444,7.09,0.01,375.1,5.44,6,0.028,2.8,18.25,21.38,0.016,7.15
73.64846389,44.02644444,3.84,0.01,60.8,1.56,6.1,0.007,0.6,2.18,0.59,0.021,6.28
73.649575,44.04088889,3.3,0.01,145,3.1,7.1,0.014,1.9,3.22,0.83,0.04,6.47
73.627075,44.04033333,4.45,0.01,182.8,2.36,5.9,0.012,2.1,4.34,0.68,0.056,7.16
73.63429722,44.09921944,6.29,0.01,146.5,1.92,4.5,0.003,1.6,4.16,0.77,0.007,7.11
73.67318889,44.08755278,4.86,0.02,157.1,2.86,3.5,0.013,2.2,5.03,4.99,0.05,7.23
73.59790833,44.07699722,4.64,0,215.7,3.07,7,0.029,2.5,5.1,5.51,0.309,7.03
73.57985278,44.10505278,2.53,0.02,123.3,3.3,11.7,0.032,3.4,2.6,0.69,0.124,6.18
73.91234722,43.49117778,3.96,0,686.9,9.43,5.8,0.004,1.2,9.86,0.48,0.057,7.45
73.77095556,43.54951111,5.64,0,270.4,1.95,5.8,0.013,4.1,5.51,0.59,0.113,9.61
73.96012778,43.5209,3.39,0.02,459.3,6.47,5.8,0.017,1.6,6.46,0.67,0.075,7.42
73.98068611,43.64617778,2.64,0.01,412,5.72,11.2,0.01,4.8,7.29,0.47,0.456,7.25
73.93624167,43.72228611,3.28,0.01,467.1,6.66,12.3,0.023,6.6,7.65,1.97,0.143,7.17
74.11736111,43.71784167,5.16,0.07,124.9,1.56,3.4,0.003,3.9,3.43,0.9,0.012,7.15
74.15930833,43.69811944,5.96,0,144.1,1.91,4.5,0,0.9,3.62,1.12,0.052,7.1
74.02680556,43.82506389,4.98,0,257.7,3.36,6.4,0.022,4,6.13,3.2,0.047,7.16
74.07375278,43.84089722,3.02,0.02,313.2,4.44,11.2,0.014,3.8,6.39,0.6,0.114,7.03
74.08319722,43.86728611,5.09,0,83.2,1.26,4.4,0.02,2,2.43,0.79,0.021,6.6
74.00319722,43.95756111,4.62,0.02,156.5,2.16,5.8,0.01,3.1,3.32,0.82,0.019,7.15
74.01902778,43.84089722,4.3,0,50.3,0.93,10.4,0.027,2.3,2.8,4.16,0.079,6.15
74.02486111,43.84423056,3.88,0.02,-24.7,1.27,19.4,0.023,0.2,2.02,0.5,0.117,4.49
73.98513611,43.838675,5.88,0.02,12.7,0.44,5.9,0.009,0.1,1.94,0.51,0.058,5.71
73.97402778,43.91256111,3.9,0,195.3,2.54,7.5,0.004,5,4.41,1.77,0.15,7.14
73.93236111,43.95783889,0.48,0.02,243.5,3.56,10.4,,8.7,5.17,1.28,0.133,6.87
73.94069722,43.99839167,4.95,0.02,177.3,2.33,7,0.009,4.6,3.92,0.96,0.093,6.94
74.12125278,43.80061944,4.88,0.02,188.6,1.71,10.6,0.022,2.8,5.03,0.51,0.056,9.18
74.14847778,43.80173056,3.64,0.02,232.3,2.94,9.7,0.006,3.9,4.85,0.58,0.054,7.19
74.14514444,43.79339722,5.11,0.02,40.4,0.65,6.3,0.004,2,1.77,0.46,0.064,6.42
74.15958889,43.81061944,5.11,0.02,132.2,1.96,6.8,0.012,3.2,3.15,0.54,0.014,6.82
74.14153333,43.81506389,3.76,0.02,1056,14.8,10.4,0.028,4.8,18.7,0.4,0.144,7.34
74.09292222,43.85923056,5.74,0,78.2,0.87,6.2,0.019,4.5,2.52,0.81,0.018,6.7
74.25542778,43.781175,4.11,0,633.7,8.6,5.4,0.016,1.8,11.95,1.74,0.095,7.44
74.23264444,43.691175,4.27,0.02,127.9,1.4,7.1,0.012,2.3,3.46,0.58,0.383,7.12
74.20153056,43.67395278,4.73,0,47.4,0.68,5.1,0.004,0.3,1.87,0.71,0.117,6.47
74.24625556,43.67700833,4.7,0,29,0.41,5.9,0.01,1.3,1.58,0.49,0.03,6.07
74.21236944,43.77145278,2.74,0.03,359.7,4.74,12.2,0.022,3,7.27,1.7,0.856,7.18
74.38987222,43.64951111,4.44,0.06,121.2,1.35,4.4,0.012,4.6,3.07,1.58,0.118,7.12
74.29625833,43.683675,5.35,0,59.9,0.6,6.1,0.004,1.9,1.98,0.5,0.015,6.64
74.36348056,43.59423333,6,0.13,72.1,2.28,3.8,0.004,4.1,2.39,0.57,0.147,6.11
74.352925,43.59812222,6.39,0.07,76.6,1.06,3.3,0.004,4,2.43,0.64,0.004,6.78
74.54321111,43.54979167,4.79,0.08,20.9,1.32,5.5,0.004,4.9,1.41,0.61,0.234,5.71
74.56321111,43.54395833,4.56,0.04,71.7,1.73,8.8,0.013,4.9,2.29,0.77,0.171,6.22
74.56598611,43.49506944,4.33,0.01,-13.5,0.56,4.5,0.011,0.2,0.92,0.33,0.114,4.76
74.42737222,43.59228889,4.23,0.01,213.5,2.87,3.7,0.007,1,6.43,9.18,0.037,7.2
74.19598056,43.85561944,4.25,0.02,224.8,3.39,9,0.009,4.8,4.31,0.86,0.247,6.91
74.259875,43.85950833,4.08,0.01,380.6,4.06,6,0.009,2,7.84,0.66,0.015,7.78
74.26570833,43.86811944,3.85,0.01,385.8,4.39,6.2,0.008,2.5,7.87,0.64,0.04,7.45
74.26154167,43.87145278,4.08,0.01,500.7,5.67,5.6,0.004,2,9.92,0.6,0.003,7.71
74.3296,43.85339722,0.35,0.01,36.7,0.67,5.9,0.008,0.9,1.68,0.67,0.161,6.1
74.43626944,43.82950833,3.66,0.01,102,1.43,7.2,0.015,3.2,3.13,0.55,0.444,6.5
74.48016111,43.83756389,3.71,0,-23.6,1.54,12.7,0.017,1.6,0.79,0.41,0.3,4.51
74.47127222,43.84034167,6.11,0,160.3,2,9.6,0.021,4,3.89,0.75,0.034,6.95
74.25681667,43.84395278,4.83,0.01,351.8,3.41,5.8,0.011,1.5,7.6,0.46,0.002,7.65
74.48876667,43.68173333,3.93,0,-15.7,0.44,0.3,0.008,0,0.78,0.14,0.083,4.73
74.53626944,43.62923333,4.53,0.03,33.1,0.57,3.2,0.005,2,1.75,0.39,0.05,6.44
74.55154722,43.62728889,4.26,0.01,6.4,0.34,4.8,0.008,0.2,1.04,0.46,0.216,5.25
74.21431944,43.93061944,3.19,0.02,68,1.48,14.7,0.039,5.8,2.43,0.66,0.105,6.05
74.0882,43.87589722,4.19,0,109.9,1.54,5.9,0.025,3.1,2.52,0.66,0.057,6.88
74.12959444,43.97006389,4.8,0.07,193.7,2.64,6.7,0.005,4.1,4.78,1.79,0.147,7.17
74.28876944,44.05256111,6.04,0.01,156.9,1.92,8.3,0.004,3.5,4.18,1.12,0.249,6.94
74.27015556,43.97756389,3.52,0.06,238.9,2.79,11.9,0.027,8,4.58,1.87,0.758,7.06
74.31488056,44.00200833,4.78,0,200.4,2.43,4.9,0.007,5.1,4.83,0.61,0.003,7.41
74.06403333,43.93478333,4.49,0.02,311.6,9.72,11.5,0.022,9.8,5.87,1.45,0.126,6.19
74.01681111,43.98006111,5.81,0,213.1,2.64,4.5,0.006,5.6,4.4,1.07,0.014,7.95
73.98820278,44.11144444,5.89,0.06,35.2,0.77,2.7,0,4.8,2.31,0.52,0.042,6.27
73.98264722,44.11921944,5.12,0.09,0.6,0.39,3.5,0,5.9,1.6,0.43,0.04,5.13
73.96986667,44.13088611,4.62,0.2,-1.7,0.37,4.2,0,5,1.5,0.38,0.04,4.99
74.86297222,44.56145,3.81,0,235.9,7.66,7.8,0.029,1.4,5.29,0.46,0.523,6.26
74.93964167,44.55533889,5.01,0.14,97.1,1.74,7.3,0.008,4.7,3.61,1.16,0.204,6.76
74.94186389,44.52172778,4.2,0,195.6,2.73,6.8,0.044,0.7,4.16,0.93,0.019,7.02
74.91769444,44.513675,2.66,0,662.8,8.53,3.6,0.004,0.1,9.15,0.32,0.004,8.2
74.85991389,44.46784167,4.27,0,89.3,2.83,15.5,0.038,4,2.73,0.81,0.167,6.01
74.80991389,44.466175,3.99,0,214.4,4.05,5.6,0.013,1.3,3.61,0.93,0.112,6.71
74.80435556,44.44589722,2.8,0.03,145.6,2.78,21.6,0.032,5.9,3.9,1.31,1.148,6.26
74.81296944,44.45006389,5.17,0,478.1,7.72,5.7,0.016,3.7,7.23,3.29,0.507,7.01
74.88102778,44.51728611,5.19,0.19,96.4,1.51,5.2,0.006,4,3.36,1.13,0.142,6.77
74.79213611,44.54756111,4.07,0,83.8,2.23,7.8,0.011,0.6,2.67,0.3,0.135,6.12
74.84630278,44.53950556,3.38,0,128.5,1.98,15.5,0.048,1.9,3.73,0.64,0.58,6.64
74.83519167,44.50950833,3.34,0,291.1,4.38,6.4,0.021,0.7,4.59,0.49,0.053,7.1
74.82880278,44.50811944,1.64,0,140.2,1.74,8.5,0.039,1.4,2.5,0.35,0.05,6.98
74.843525,44.52978611,6.71,0.22,84.8,1.14,5.4,0.004,4,3.5,1.1,0.164,6.79
74.79769167,44.493675,4.09,0,87,1.23,5.5,0.017,0.2,2.56,0.57,0.118,6.99
74.76602222,44.52923056,3.39,0,29.9,2.68,11.6,0.046,1.6,1.54,0.35,0.666,5.61
74.78158056,44.54728333,3.77,0,86.1,7.68,15.3,0.05,4.2,3.54,0.55,1.27,5.71
74.76824444,44.53895278,3.6,0,62.2,1.05,8.6,0.011,2.9,1.9,0.63,0.062,6.28
74.72685556,44.53811944,4.49,0,206.5,2.84,4.9,0.009,1.1,3.95,0.9,0.064,7.28
74.73991111,44.48284167,4.49,0,149.2,1.65,11.1,0.016,4,3.63,0.97,1,6.91
74.669625,44.47089722,1.6,0,94.8,2.14,28.6,,4.2,3.26,0.6,2.008,5.79
74.69462778,44.44145278,4.27,0,85.8,1.09,13.8,0.012,2.5,2.92,0.69,0.315,6.4
74.62906667,44.45173056,2,0,82.9,2.5,7.1,0.019,1.3,1.76,0.44,1.26,6.05
74.62601111,44.43506389,4.42,0,11.8,0.36,7.1,0.015,0.5,1.35,0.86,0.088,5.5
74.75824167,44.39395278,2.6,,65.8,9.28,18.4,0.071,4.9,3.36,9.6,0.893,5.31
74.70101667,44.42950833,1.79,0,-12.2,1.03,7.6,0.029,0,0.69,0.05,0.203,4.77
74.68184722,44.39089722,2.36,0,-41.5,4.08,11.1,,2.3,0.4,0.24,0.416,4.4
74.674625,44.39117222,2.61,0,-1.1,0.49,16.5,0.012,0.6,1.52,0.21,0.461,4.78
74.66434722,44.40728611,3.44,0,41.4,2.85,13.6,,3.7,2.19,0.52,0.455,5.4
74.62684444,44.39922778,4.9,0.02,157.8,1.85,9.9,0.022,4,3.66,0.81,0.217,6.95
74.61712222,44.37617222,6.22,0,95.8,1.16,11.3,0.009,2.9,3.35,0.8,0.302,6.54
74.59211944,44.38478333,4.51,0.03,92.7,1.94,23.2,0.026,6.6,3.67,0.75,1.23,5.91
74.6349,44.35228333,5.52,0,45.9,0.35,12,0.021,0,2.56,0.63,1.59,6.14
74.59128611,44.36811667,5.52,0,185.2,2.27,6.7,0.011,0.7,3.34,0.35,0.278,6.96
74.55433889,44.36867222,3.76,0,12.5,2.54,26.5,0.023,4.7,2.41,0.48,1.192,4.77
74.55600556,44.38145,4.42,0,168.2,2.14,15.4,0.038,6.7,3.55,1.02,3,6.79
74.56128333,44.38922778,1.59,0,-3.2,5.29,16.8,0.013,2.7,0.82,0.17,1.912,4.73
74.50989167,44.36672778,2.03,0,-50.7,0.46,10.1,0.008,0,0.18,0.05,0.124,4.29
74.47878056,44.32978333,5.3,0,204.7,2.75,5.1,0.011,6.6,4.13,1.1,0.083,7.09
74.50461389,44.34506111,4.44,0,176.4,2.66,7.8,0.011,4.5,3.75,0.67,0.367,6.84
74.50655833,44.34589444,2.5,0,-37.7,3.49,10.4,0.028,0,0.33,0.08,0.274,4.44
74.49266944,44.35839444,3.84,,62.8,1.3,5.3,0.015,0.2,2.36,0.36,0.137,6.41
74.51544722,44.31700556,3.61,0,68.7,4.02,20.8,0.066,5.7,3.06,0.57,0.893,5.51
74.49961389,44.28339444,4.29,0,27.4,0.51,4.5,0.007,0,1.74,0.51,0.02,6.32
74.72657222,44.36978611,2.66,0,215.4,5.27,11.1,0.031,6.3,3.23,1.01,0.48,6.34
74.72379444,44.36673056,1.63,0,-26.1,1.66,7.2,0.021,0.1,0.36,0.04,0.121,4.61
74.75851944,44.34867222,3.03,0,1.1,1.5,9,0.02,1.6,0.94,0.27,0.616,4.93
74.73212778,44.33117222,6.22,0,61.4,0.77,4.5,0.021,0.2,2.54,0.57,0.029,6.77
74.73546389,44.34172778,5.33,0,87.6,1.37,10.5,0.042,2.7,2.92,0.84,0.189,6.6
74.74296389,44.34589444,3.7,0,-60.6,3.01,11.3,0.023,0,0.77,0.25,0.19,4.16
74.73212778,44.34589444,2.79,0,-37.7,0.92,3.7,0.013,0,0.35,0.08,0.085,4.51
74.72129444,44.31089444,3.52,0,-48.4,1.63,7.6,0.013,0.1,0.64,0.09,0.43,4.32
74.657125,44.29395,4.76,0,81.9,1.14,16.4,0.022,1.6,2.75,1.32,0.546,6.2
74.62795556,44.32950556,4.54,0,163.1,4.14,10.6,0.022,0.9,3.37,1.04,0.388,6.34
74.61962222,44.28533889,2.48,0,-13.5,0.45,1.9,0.008,0.1,0.53,0.06,0.049,4.71
74.61851111,44.28228333,4.09,0,-47.7,0.54,2.5,0.005,0,0.62,0.09,0.119,4.38
74.61545556,44.27922778,3.76,0,-81.7,4.01,17.9,0.029,0,0.76,0.12,0.498,4.15
74.60156389,44.27978333,2.31,0,-11.3,0.37,5.5,0.039,0,0.54,0.06,0.094,4.81
74.60823056,44.26506111,3.81,,13.1,2.3,13.1,,2,2.39,15.7,0.644,5.08
74.53489444,44.27061667,4.37,0,152.8,4.45,11.7,0.027,6.3,3.97,0.97,0.122,6.07
74.610175,44.18783889,4.69,0,50.8,0.45,4.1,0.006,2,2.13,0.62,0.007,6.76
74.62128611,44.17811667,3.9,0,14.2,1.01,9.2,0.021,0.2,1.74,0.23,0.18,5.23
74.59878611,44.19728333,4.71,0,97.8,1.52,4.8,0.005,2.7,2.52,0.78,0.144,6.54
74.65712222,44.14172778,1.63,0,20.5,0.7,5.9,0.027,0.3,0.98,0.12,0.244,5.59
74.56572778,44.23339444,5.62,0.06,130.2,1.55,5.1,0.01,3.3,3.51,1.45,0.181,7.19
74.52378333,44.21645,5.14,0,64.4,0.18,4.3,0.005,1.6,2.54,0.72,0.012,6.99
74.53045,44.19367222,4.33,0,14.6,0.31,4.3,0.012,0,1.69,0.39,0.159,6.03
74.42905556,44.26005833,4.16,,84.4,3.08,28.8,0.036,6.7,3.3,0.77,1.543,5.4
74.41877778,44.27811389,4.32,0,181.1,2.1,9.2,0.026,1.8,3.72,0.97,0.89,6.95
74.42405556,44.27839167,3.49,0,-49.8,0.42,3.7,0.01,0,0.38,0.05,0.158,4.31
74.47266944,44.25172778,5.3,0,151.7,1.91,5,0.013,4.3,3.63,1.03,0.172,7.32
74.510725,44.27339444,3.18,0,26.5,4.43,26.7,,4.9,2.41,0.55,1.551,4.95
74.48989167,44.27672778,2.9,,154.7,2.33,5.4,0.022,4.7,2.89,0.79,0.127,6.89
74.48850278,44.29228333,4,0,151.6,2.47,7.7,0.014,2.4,2.97,0.76,0.097,6.71
74.48933611,44.28895,3.94,0,296.6,4.44,5.4,0.012,8.1,5.11,1.05,0.282,7.13
74.46461389,44.30367222,4.92,,45.5,0.91,3.9,0.017,1.6,2.04,0.49,0.099,6.61
74.45155833,44.29783889,1.2,,-86.9,1.6,24.4,0.019,0.2,0.3,0.09,0.339,4.09
74.47016944,44.18478333,2.43,0,302.5,5.57,13,0.062,3.8,4.96,2.58,0.572,6.59
74.60600556,44.08200556,3.85,0,345.6,4.19,11.6,0.016,4.8,6.11,0.48,0.076,7.15
74.65295278,44.08033889,5.19,0,139,1.61,6.6,0.006,1.9,3.49,0.52,0.032,7.11
74.58017222,44.08617222,5.48,0.02,76.2,0.67,5.7,0.009,2.6,2.95,0.91,0.055,6.82
74.55628056,44.06700556,1.53,0,-36.4,0.83,8.6,0.03,0.1,0.18,0.09,0.088,4.41
74.55766944,44.06006111,4.82,0,-69.8,0.33,8.6,0.016,0.4,0.53,0.12,0.149,4.19
74.55711389,44.06311667,2.12,0,82.2,2.22,18.6,0.059,1.4,2.72,0.24,0.212,5.83
74.45266667,44.06645,6.32,0.18,105.6,1.53,3.4,0.01,3.8,3.4,0.83,0.007,7.18
74.540725,44.07339444,3.72,0,28.7,0.84,12.2,0.03,3.2,1.4,0.7,0.151,5.24
74.51766944,44.08283889,6.05,0,106.4,1.41,8.7,0.018,4.7,3.56,1.33,0.101,6.98
74.52655833,44.08395,3.46,0,18.6,2.02,13,0.025,3.3,1.49,0.35,0.149,5.07
74.68434167,44.02895,5.32,0,67.7,0.75,5.7,0.014,2.3,2.64,0.67,0.061,6.93
74.68489722,44.04478333,4.75,0.02,33.3,0.54,3.2,0.015,2.3,2.06,0.4,0.009,6.46
74.70128889,44.04117222,4.81,0.07,89.4,1.02,5.3,0.012,4,2.66,0.65,0.062,7
74.65573056,44.03533889,4.51,0,70.9,0.84,7.7,0.009,1.3,2.62,0.78,0.037,6.66
74.64656389,44.04145,2.97,0,55.7,3.14,16.6,0.025,4,2.15,0.52,0.643,5.54
74.64323056,44.05978333,4.07,0.03,104.9,1.84,8.7,0.027,3.6,3.09,0.43,0.268,6.43
74.66823056,44.05728333,3.27,0,159,3.33,8.8,0.029,1.3,3.75,0.63,0.235,6.36
74.63878611,44.06367222,3.58,0,519.1,7.13,9.9,0.02,3.3,10.85,0.38,0.027,7.31
74.637675,44.06672778,5.75,0.19,63.6,0.88,3.4,0.003,1,2.49,0.41,0,6.87
74.62906389,44.13061667,4.78,0,75.3,0.67,5.9,0.016,3.8,2.44,0.9,0.093,6.86
74.65656389,44.11367222,3.04,0,81,1.65,11.4,0.012,4.1,2.39,0.6,0.88,6.1
74.65378611,44.09339444,3.67,0,54,1.39,12,0.013,2.4,2.27,0.42,0.388,5.88
74.657675,44.08867222,5.58,0.02,22.6,0.25,3.6,0.003,0.9,1.74,0.38,0.004,6.22
74.65906389,44.08533889,6.04,0,-18,0.18,2.6,0.004,2.1,1.04,0.29,0.101,4.78
74.65851111,44.13145,3.63,0,-12.3,0.34,2.7,0.032,0,0.49,0.3,0.026,4.72
74.71073333,44.10033889,2.96,0,-20.3,0.55,4.5,0.013,0.2,0.73,0.27,0.113,4.74
